Order_ID,Order_Date,Region,State,Segment,Category,Sub_Category,Ship_Mode,Quantity,Sales,Discount,Profit
ORD-1995,2023-09-12,Central,Ohio,Corporate,Office Supplies,Art,Same Day,2,82.16,0.1,20.58
ORD-1996,2024-02-21,Central,Illinois,Consumer,Technology,Copiers,Standard Class,7,2404.22,0.0,166.43
ORD-1997,2024-08-02,West,Arizona,Home Office,Office Supplies,Art,Standard Class,5,166.23,0.15,26.66
ORD-1998,2024-06-22,East,New York,Consumer,Office Supplies,Storage,Second Class,4,113.35,0.3,26.62
ORD-1999,2024-10-15,East,Massachusetts,Corporate,Furniture,Furnishings,Standard Class,6,2114.51,0.15,591.5
ORD-2000,2023-04-27,East,New York,Consumer,Furniture,Chairs,Second Class,6,1365.9,0.1,344.48
ORD-2001,2024-09-03,East,New York,Consumer,Office Supplies,Storage,Same Day,1,32.36,0.1,5.57
ORD-2002,2024-11-29,East,New Jersey,Consumer,Technology,Phones,Second Class,4,1247.37,0.15,132.95
ORD-2003,2024-03-09,West,California,Consumer,Office Supplies,Art,Standard Class,7,345.21,0.0,80.98
ORD-2004,2023-10-09,East,Massachusetts,Consumer,Furniture,Bookcases,Second Class,4,1295.32,0.1,405.3
ORD-2005,2023-03-12,West,California,Corporate,Furniture,Chairs,Standard Class,4,1479.11,0.2,368.95
ORD-2006,2023-09-05,East,New York,Corporate,Technology,Phones,Standard Class,6,2127.28,0.2,450.74
ORD-2007,2024-12-03,West,Oregon,Consumer,Furniture,Tables,First Class,1,228.03,0.0,17.97
ORD-2008,2023-01-20,West,Arizona,Consumer,Furniture,Tables,Second Class,1,164.83,0.0,52.58
ORD-2009,2023-11-08,Central,Illinois,Home Office,Office Supplies,Paper,Standard Class,7,297.94,0.1,102.87
ORD-2010,2024-01-24,West,Arizona,Corporate,Office Supplies,Art,Standard Class,2,106.73,0.1,26.52
ORD-2011,2023-04-22,South,Tennessee,Corporate,Office Supplies,Binders,Standard Class,6,207.02,0.15,14.67
ORD-2012,2024-06-09,South,Florida,Corporate,Furniture,Chairs,Standard Class,4,1392.68,0.3,-207.88
ORD-2013,2023-10-16,East,New York,Home Office,Office Supplies,Binders,Standard Class,7,165.58,0.15,30.54
ORD-2014,2023-11-21,East,Pennsylvania,Corporate,Technology,Phones,Second Class,5,2870.61,0.0,767.97
ORD-2015,2023-09-20,West,California,Corporate,Furniture,Tables,Second Class,3,508.38,0.1,130.47
ORD-2016,2024-01-02,Central,Ohio,Corporate,Office Supplies,Binders,Standard Class,1,21.09,0.1,4.24
ORD-2017,2024-03-28,Central,Ohio,Consumer,Furniture,Chairs,First Class,1,273.83,0.1,92.23
ORD-2018,2023-06-14,West,California,Corporate,Furniture,Tables,First Class,6,1595.51,0.0,371.27
ORD-2019,2024-12-21,West,California,Corporate,Furniture,Bookcases,Standard Class,1,204.69,0.0,49.68
ORD-2020,2023-04-01,West,Washington,Consumer,Office Supplies,Paper,Same Day,6,141.7,0.1,44.95
ORD-2021,2024-05-07,West,California,Consumer,Office Supplies,Paper,First Class,5,252.82,0.1,46.08
ORD-2022,2024-04-24,Central,Michigan,Corporate,Office Supplies,Art,Standard Class,7,232.25,0.1,34.89
ORD-2023,2023-02-16,West,Oregon,Consumer,Office Supplies,Paper,Same Day,1,54.12,0.15,13.06
ORD-2024,2023-12-07,Central,Texas,Corporate,Office Supplies,Art,Second Class,2,100.29,0.0,25.8
ORD-2025,2024-11-10,East,Pennsylvania,Corporate,Technology,Machines,First Class,1,569.89,0.1,46.0
ORD-2026,2023-07-28,West,Oregon,Consumer,Technology,Machines,Second Class,6,1562.05,0.0,206.63
ORD-2027,2024-08-22,East,New York,Home Office,Furniture,Chairs,First Class,3,754.93,0.1,216.89
ORD-2028,2024-01-01,East,New Jersey,Consumer,Office Supplies,Paper,Standard Class,6,230.53,0.0,28.26
ORD-2029,2023-03-02,East,New York,Consumer,Office Supplies,Art,Standard Class,1,48.09,0.2,9.52
ORD-2030,2024-09-10,West,Washington,Consumer,Technology,Phones,First Class,3,1899.23,0.2,486.9
ORD-2031,2024-11-18,South,Florida,Consumer,Technology,Copiers,Standard Class,1,536.64,0.1,80.01
ORD-2032,2023-04-11,East,Pennsylvania,Consumer,Office Supplies,Art,Standard Class,2,49.4,0.15,6.71
ORD-2033,2023-10-07,West,Oregon,Consumer,Technology,Machines,Standard Class,1,507.17,0.0,102.63
ORD-2034,2023-12-19,West,Oregon,Home Office,Technology,Phones,Standard Class,4,1358.87,0.0,279.7
ORD-2035,2023-01-21,East,Pennsylvania,Corporate,Technology,Accessories,First Class,1,342.0,0.0,21.13
ORD-2036,2024-08-27,West,Washington,Consumer,Furniture,Furnishings,Second Class,3,791.49,0.15,131.69
ORD-2037,2023-03-12,West,California,Home Office,Office Supplies,Paper,Standard Class,4,130.05,0.1,7.44
ORD-2038,2023-06-24,West,Arizona,Consumer,Furniture,Bookcases,Standard Class,3,457.55,0.0,37.89
ORD-2039,2024-03-27,Central,Michigan,Consumer,Technology,Phones,First Class,4,1143.21,0.1,128.07
ORD-2040,2024-04-08,West,Arizona,Home Office,Technology,Accessories,Standard Class,6,3699.92,0.2,739.96
ORD-2041,2023-06-27,West,Washington,Consumer,Technology,Machines,Standard Class,5,1234.86,0.15,89.0
ORD-2042,2024-09-13,Central,Ohio,Corporate,Technology,Phones,Second Class,5,3132.36,0.2,348.77
ORD-2043,2023-10-02,West,Arizona,Corporate,Office Supplies,Storage,Standard Class,2,92.86,0.1,21.97
ORD-2044,2023-09-02,East,Massachusetts,Consumer,Furniture,Furnishings,Standard Class,7,2253.93,0.2,320.14
ORD-2045,2024-07-09,West,Oregon,Consumer,Technology,Machines,Standard Class,3,985.98,0.0,121.09
ORD-2046,2024-10-13,South,Tennessee,Home Office,Office Supplies,Binders,Standard Class,7,379.13,0.3,43.36
ORD-2047,2023-04-17,Central,Illinois,Consumer,Technology,Accessories,Second Class,2,620.5,0.1,178.8
ORD-2048,2023-07-28,East,New Jersey,Consumer,Office Supplies,Art,Second Class,5,173.74,0.15,57.57
ORD-2049,2023-09-30,East,New Jersey,Consumer,Office Supplies,Binders,Standard Class,1,29.85,0.1,1.63
ORD-2050,2023-03-04,West,Washington,Home Office,Technology,Copiers,Second Class,3,1836.42,0.2,202.01
ORD-2051,2023-08-22,West,Washington,Corporate,Office Supplies,Binders,Second Class,5,277.62,0.1,23.3
ORD-2052,2024-12-16,South,Tennessee,Home Office,Furniture,Furnishings,Second Class,1,265.1,0.1,41.33
ORD-2053,2023-04-26,Central,Illinois,Consumer,Technology,Machines,Standard Class,3,1290.84,0.1,363.17
ORD-2054,2024-09-03,Central,Ohio,Consumer,Office Supplies,Art,Same Day,6,158.61,0.2,24.99
ORD-2055,2024-07-28,West,Arizona,Consumer,Technology,Machines,First Class,4,2223.96,0.2,167.73
ORD-2056,2024-10-13,Central,Texas,Home Office,Office Supplies,Storage,Standard Class,7,352.43,0.3,109.54
ORD-2057,2023-09-01,East,Massachusetts,Consumer,Office Supplies,Paper,Standard Class,2,90.51,0.0,16.14
ORD-2058,2023-03-24,West,California,Consumer,Office Supplies,Storage,Standard Class,6,170.07,0.1,13.04
ORD-2059,2023-02-03,West,Washington,Corporate,Technology,Copiers,Standard Class,6,2317.08,0.3,154.02
ORD-2060,2023-03-02,Central,Illinois,Consumer,Office Supplies,Storage,Standard Class,4,95.8,0.2,25.45
ORD-2061,2023-03-18,Central,Ohio,Corporate,Technology,Phones,First Class,5,1246.22,0.1,117.94
ORD-2062,2024-10-17,East,New York,Home Office,Office Supplies,Storage,Standard Class,6,132.39,0.0,42.69
ORD-2063,2023-09-30,West,Oregon,Home Office,Office Supplies,Paper,Standard Class,4,88.14,0.1,11.75
ORD-2064,2024-10-29,South,Tennessee,Corporate,Office Supplies,Binders,Standard Class,2,111.97,0.2,35.61
ORD-2065,2024-04-07,South,Florida,Consumer,Technology,Machines,Standard Class,2,858.23,0.15,268.07
ORD-2066,2023-12-01,Central,Texas,Consumer,Furniture,Furnishings,Second Class,5,918.5,0.3,-109.39
ORD-2067,2024-08-09,South,North Carolina,Corporate,Office Supplies,Art,Standard Class,2,92.63,0.2,26.63
ORD-2068,2024-06-23,South,Georgia,Home Office,Office Supplies,Paper,Standard Class,4,187.26,0.1,19.34
ORD-2069,2024-09-08,West,Washington,Home Office,Furniture,Bookcases,First Class,5,1803.69,0.1,301.09
ORD-2070,2024-11-24,East,Massachusetts,Corporate,Office Supplies,Art,Second Class,7,380.53,0.15,44.14
ORD-2071,2024-10-18,East,Massachusetts,Consumer,Furniture,Tables,Standard Class,2,542.54,0.3,-117.24
ORD-2072,2023-02-06,Central,Texas,Corporate,Office Supplies,Art,Second Class,6,283.74,0.3,41.18
ORD-2073,2024-04-09,South,North Carolina,Corporate,Technology,Copiers,Second Class,6,2238.38,0.1,121.37
ORD-2074,2024-10-09,West,Washington,Consumer,Office Supplies,Paper,Standard Class,7,369.78,0.0,100.15
ORD-2075,2024-09-12,West,California,Corporate,Office Supplies,Art,Second Class,1,54.58,0.0,7.82
ORD-2076,2024-11-16,Central,Texas,Home Office,Furniture,Chairs,Standard Class,2,611.58,0.1,51.97
ORD-2077,2023-06-28,East,Massachusetts,Home Office,Technology,Copiers,First Class,5,2131.54,0.1,194.13
ORD-2078,2024-10-19,East,Pennsylvania,Home Office,Technology,Machines,Standard Class,4,1154.34,0.15,301.09
ORD-2079,2024-05-17,East,New Jersey,Corporate,Technology,Phones,First Class,3,1908.45,0.0,145.09
ORD-2080,2023-08-13,East,Massachusetts,Corporate,Office Supplies,Art,Standard Class,2,83.19,0.1,20.53
ORD-2081,2024-04-09,East,Pennsylvania,Corporate,Office Supplies,Paper,Standard Class,7,186.55,0.1,56.73
ORD-2082,2024-12-22,South,Florida,Corporate,Office Supplies,Storage,Standard Class,4,168.96,0.1,29.13
ORD-2083,2024-07-11,West,Arizona,Corporate,Office Supplies,Art,Second Class,1,40.46,0.0,2.32
ORD-2084,2023-10-04,Central,Illinois,Corporate,Furniture,Tables,First Class,4,620.51,0.0,196.83
ORD-2085,2023-08-18,Central,Michigan,Consumer,Technology,Machines,First Class,1,512.73,0.45,-22.52
ORD-2086,2024-03-15,East,New Jersey,Consumer,Office Supplies,Binders,Second Class,7,282.59,0.0,53.92
ORD-2087,2024-06-22,South,Tennessee,Corporate,Office Supplies,Art,Second Class,1,50.58,0.1,5.22
ORD-2088,2024-06-30,East,New Jersey,Corporate,Furniture,Furnishings,Standard Class,1,182.78,0.1,53.58
ORD-2089,2023-03-20,South,North Carolina,Consumer,Office Supplies,Storage,Second Class,1,36.59,0.2,6.9
ORD-2090,2024-06-10,West,California,Consumer,Office Supplies,Paper,First Class,2,90.27,0.1,16.42
ORD-2091,2023-02-08,East,New Jersey,Consumer,Office Supplies,Art,First Class,4,104.65,0.0,5.65
ORD-2092,2024-07-08,East,New York,Corporate,Office Supplies,Art,Second Class,4,184.44,0.2,20.37
ORD-2093,2024-03-28,West,Oregon,Consumer,Office Supplies,Art,Standard Class,4,112.73,0.2,11.29
ORD-2094,2023-08-10,West,California,Consumer,Office Supplies,Binders,Standard Class,5,275.89,0.15,55.37
ORD-2095,2024-11-15,West,California,Consumer,Furniture,Bookcases,Standard Class,6,1846.46,0.1,464.63
ORD-2096,2023-06-24,Central,Texas,Consumer,Office Supplies,Art,Standard Class,3,110.43,0.45,-10.05
ORD-2097,2023-04-17,East,New York,Consumer,Office Supplies,Art,Standard Class,4,185.67,0.1,16.51
ORD-2098,2023-09-02,Central,Michigan,Home Office,Technology,Copiers,Standard Class,4,1604.62,0.3,85.89
ORD-2099,2023-01-16,East,Pennsylvania,Consumer,Furniture,Bookcases,Second Class,1,328.36,0.3,-10.01
ORD-2100,2024-03-17,South,Georgia,Home Office,Office Supplies,Paper,Second Class,5,191.93,0.0,43.24
ORD-2101,2024-11-25,West,California,Corporate,Office Supplies,Art,Same Day,1,47.21,0.15,16.4
ORD-2102,2024-02-19,Central,Illinois,Corporate,Furniture,Tables,Standard Class,6,2224.68,0.1,347.51
ORD-2103,2023-09-28,South,North Carolina,Consumer,Technology,Copiers,Standard Class,3,1704.75,0.0,595.6
ORD-2104,2024-05-06,West,Washington,Consumer,Furniture,Bookcases,First Class,4,897.55,0.3,-144.01
ORD-2105,2024-07-19,South,Tennessee,Consumer,Office Supplies,Art,Second Class,5,149.32,0.3,8.75
ORD-2106,2024-10-22,West,Oregon,Consumer,Furniture,Chairs,Standard Class,2,656.03,0.1,50.32
ORD-2107,2024-08-18,Central,Michigan,Consumer,Furniture,Chairs,Standard Class,7,2552.92,0.0,560.86
ORD-2108,2023-12-12,West,Washington,Consumer,Technology,Phones,Standard Class,6,2621.0,0.1,289.29
ORD-2109,2024-02-26,West,Washington,Consumer,Technology,Copiers,Second Class,4,2146.43,0.1,144.39
ORD-2110,2024-09-03,Central,Texas,Consumer,Furniture,Tables,Standard Class,6,2112.12,0.0,720.61
ORD-2111,2023-07-13,East,Massachusetts,Corporate,Office Supplies,Storage,Second Class,5,147.53,0.2,9.57
ORD-2112,2024-01-03,South,Georgia,Consumer,Office Supplies,Binders,Standard Class,6,155.97,0.0,34.43
ORD-2113,2023-08-14,West,Oregon,Consumer,Office Supplies,Paper,First Class,2,65.31,0.1,11.56
ORD-2114,2023-08-29,Central,Ohio,Corporate,Furniture,Furnishings,Standard Class,2,497.7,0.2,109.67
ORD-2115,2023-07-12,West,Arizona,Corporate,Furniture,Bookcases,Same Day,4,895.26,0.0,193.51
ORD-2116,2023-08-16,East,Massachusetts,Corporate,Office Supplies,Storage,Standard Class,2,64.92,0.2,19.61
ORD-2117,2024-11-15,East,Massachusetts,Home Office,Technology,Copiers,Standard Class,1,508.14,0.45,-12.86
ORD-2118,2023-02-28,East,Pennsylvania,Home Office,Office Supplies,Storage,First Class,6,330.3,0.0,87.47
ORD-2119,2023-03-28,East,New Jersey,Home Office,Technology,Accessories,Second Class,3,1721.96,0.3,506.82
ORD-2120,2023-05-22,East,New York,Consumer,Furniture,Tables,Standard Class,5,1967.54,0.3,-324.95
ORD-2121,2023-06-24,East,New York,Corporate,Furniture,Bookcases,Standard Class,6,2108.89,0.0,557.11
ORD-2122,2023-05-27,East,New York,Consumer,Office Supplies,Storage,Standard Class,1,45.31,0.2,5.59
ORD-2123,2024-10-27,West,Oregon,Home Office,Furniture,Furnishings,Second Class,2,423.24,0.0,51.06
ORD-2124,2024-05-02,West,Washington,Corporate,Office Supplies,Paper,Standard Class,7,155.59,0.0,9.01
ORD-2125,2024-07-20,Central,Michigan,Consumer,Furniture,Chairs,Standard Class,5,1641.29,0.0,141.93
ORD-2126,2023-01-09,East,Massachusetts,Corporate,Technology,Accessories,Standard Class,4,2338.06,0.0,777.12
ORD-2127,2023-04-09,East,Massachusetts,Consumer,Technology,Accessories,First Class,3,1254.55,0.15,389.25
ORD-2128,2024-03-19,West,Arizona,Consumer,Technology,Accessories,Standard Class,5,1861.27,0.0,407.24
ORD-2129,2024-01-20,East,Pennsylvania,Corporate,Technology,Copiers,Second Class,2,807.58,0.3,250.05
ORD-2130,2023-08-07,West,California,Consumer,Office Supplies,Paper,Standard Class,3,141.75,0.1,11.55
ORD-2131,2023-07-05,South,Tennessee,Consumer,Office Supplies,Paper,Same Day,7,203.6,0.0,53.25
ORD-2132,2023-05-22,South,North Carolina,Corporate,Office Supplies,Paper,Second Class,3,94.16,0.1,30.3
ORD-2133,2023-06-10,South,Tennessee,Consumer,Office Supplies,Art,First Class,4,222.71,0.1,48.14
ORD-2134,2024-04-22,East,Pennsylvania,Home Office,Furniture,Chairs,First Class,6,1744.64,0.1,422.0
ORD-2135,2024-07-23,East,New York,Consumer,Technology,Copiers,Second Class,4,1862.09,0.0,623.16
ORD-2136,2024-07-12,East,Pennsylvania,Consumer,Office Supplies,Paper,Same Day,6,308.44,0.1,84.99
ORD-2137,2024-07-01,West,California,Corporate,Office Supplies,Art,First Class,4,102.83,0.0,16.17
ORD-2138,2024-05-26,West,Arizona,Home Office,Office Supplies,Art,Second Class,6,236.29,0.0,49.01
ORD-2139,2023-12-14,East,New Jersey,Consumer,Office Supplies,Art,Standard Class,1,36.54,0.2,10.06
ORD-2140,2023-01-28,West,California,Consumer,Office Supplies,Binders,First Class,6,141.57,0.3,43.08
ORD-2141,2023-12-23,South,Florida,Home Office,Office Supplies,Storage,First Class,7,375.97,0.1,79.57
ORD-2142,2024-09-15,East,Pennsylvania,Consumer,Technology,Machines,First Class,5,2045.37,0.15,261.22
ORD-2143,2023-03-22,West,Washington,Consumer,Furniture,Furnishings,Second Class,4,822.75,0.15,149.03
ORD-2144,2023-12-08,Central,Ohio,Corporate,Furniture,Bookcases,Standard Class,1,259.86,0.0,48.54
ORD-2145,2024-12-06,West,Washington,Corporate,Office Supplies,Art,Standard Class,3,83.27,0.3,24.38
ORD-2146,2023-06-27,South,Tennessee,Consumer,Technology,Machines,Standard Class,3,918.9,0.45,-45.79
ORD-2147,2024-05-03,Central,Illinois,Consumer,Technology,Copiers,Standard Class,6,1767.0,0.3,216.94
ORD-2148,2023-07-12,East,New York,Consumer,Furniture,Bookcases,First Class,2,554.5,0.3,-88.3
ORD-2149,2024-01-24,East,New Jersey,Corporate,Office Supplies,Binders,Standard Class,2,94.96,0.15,15.12
ORD-2150,2024-12-02,West,Arizona,Consumer,Technology,Copiers,Standard Class,3,1652.59,0.0,343.73
ORD-2151,2023-02-11,East,Massachusetts,Home Office,Furniture,Furnishings,Standard Class,2,578.88,0.15,55.7
ORD-2152,2023-08-01,Central,Texas,Consumer,Office Supplies,Storage,Second Class,5,275.95,0.15,34.68
ORD-2153,2023-08-28,West,California,Home Office,Office Supplies,Binders,Standard Class,6,288.0,0.0,91.19
ORD-2154,2023-02-15,West,Oregon,Consumer,Office Supplies,Art,Standard Class,7,223.47,0.1,32.46
ORD-2155,2024-04-02,East,Pennsylvania,Consumer,Furniture,Tables,First Class,6,1663.62,0.1,271.26
ORD-2156,2023-11-12,Central,Texas,Corporate,Furniture,Chairs,Standard Class,6,1948.81,0.15,337.62
ORD-2157,2023-08-31,East,Massachusetts,Corporate,Technology,Accessories,Standard Class,4,1441.52,0.1,407.92
ORD-2158,2024-08-30,East,New York,Consumer,Furniture,Tables,First Class,3,566.93,0.15,151.15
ORD-2159,2023-06-03,Central,Ohio,Consumer,Furniture,Furnishings,First Class,6,1660.81,0.0,174.84
ORD-2160,2024-05-12,West,Oregon,Consumer,Office Supplies,Binders,Same Day,6,293.3,0.0,64.55
ORD-2161,2023-08-29,East,Massachusetts,Consumer,Office Supplies,Paper,Second Class,3,120.75,0.0,10.83
ORD-2162,2024-06-09,Central,Illinois,Corporate,Technology,Machines,Standard Class,5,1408.95,0.1,191.8
ORD-2163,2023-11-08,West,Washington,Corporate,Furniture,Bookcases,Standard Class,1,179.0,0.15,32.17
ORD-2164,2023-11-02,Central,Illinois,Corporate,Furniture,Chairs,First Class,2,663.48,0.45,-52.28
ORD-2165,2024-05-07,Central,Michigan,Consumer,Office Supplies,Art,Same Day,3,108.76,0.1,18.66
ORD-2166,2023-05-21,West,Oregon,Corporate,Technology,Accessories,Standard Class,6,2056.55,0.0,528.95
ORD-2167,2023-03-12,South,Tennessee,Consumer,Office Supplies,Binders,Standard Class,1,49.01,0.15,10.36
ORD-2168,2023-04-27,Central,Ohio,Consumer,Office Supplies,Binders,Second Class,5,131.88,0.0,23.75
ORD-2169,2024-06-05,Central,Texas,Corporate,Technology,Machines,Standard Class,7,1908.17,0.15,361.67
ORD-2170,2024-01-05,South,Georgia,Consumer,Office Supplies,Art,Standard Class,3,159.94,0.2,19.04
ORD-2171,2023-04-03,West,Arizona,Corporate,Office Supplies,Art,Standard Class,7,160.74,0.1,49.43
ORD-2172,2023-11-27,East,New York,Consumer,Office Supplies,Paper,Same Day,1,54.22,0.2,8.43
ORD-2173,2023-07-31,South,North Carolina,Consumer,Technology,Copiers,Standard Class,4,1012.2,0.3,331.72
ORD-2174,2024-01-24,West,Washington,Corporate,Office Supplies,Art,Standard Class,4,209.59,0.3,34.3
ORD-2175,2024-06-17,West,Washington,Corporate,Office Supplies,Storage,Standard Class,3,88.89,0.15,24.18
ORD-2176,2023-11-22,East,Pennsylvania,Consumer,Technology,Copiers,Standard Class,6,2861.26,0.2,449.41
ORD-2177,2023-03-10,West,Arizona,Consumer,Technology,Accessories,First Class,6,3025.28,0.15,922.0
ORD-2178,2023-03-24,East,New York,Home Office,Technology,Copiers,Second Class,7,3259.44,0.1,297.81
ORD-2179,2024-08-01,East,Massachusetts,Home Office,Office Supplies,Storage,Second Class,6,267.97,0.1,54.61
ORD-2180,2024-05-14,Central,Illinois,Home Office,Office Supplies,Storage,First Class,5,267.97,0.1,90.01
ORD-2181,2023-05-10,Central,Michigan,Consumer,Office Supplies,Binders,Standard Class,4,104.91,0.1,31.4
ORD-2182,2023-11-29,West,Oregon,Consumer,Furniture,Bookcases,Second Class,4,867.33,0.15,181.25
ORD-2183,2023-04-15,West,Washington,Consumer,Office Supplies,Art,Standard Class,2,74.28,0.0,14.64
ORD-2184,2023-07-29,Central,Ohio,Corporate,Furniture,Tables,Standard Class,7,2092.09,0.1,369.65
ORD-2185,2023-05-05,West,Washington,Consumer,Technology,Accessories,Standard Class,6,1556.52,0.15,181.21
ORD-2186,2024-03-03,West,Oregon,Corporate,Office Supplies,Storage,Standard Class,3,164.17,0.1,47.37
ORD-2187,2024-02-23,West,Oregon,Consumer,Office Supplies,Paper,Standard Class,5,182.32,0.1,29.95
ORD-2188,2023-08-29,East,New York,Consumer,Technology,Machines,Second Class,5,2683.32,0.15,512.99
ORD-2189,2024-11-21,West,Oregon,Corporate,Office Supplies,Art,Standard Class,7,390.25,0.0,24.9
ORD-2190,2024-02-16,East,Massachusetts,Consumer,Technology,Accessories,Second Class,2,1198.21,0.1,227.71
ORD-2191,2024-02-04,South,North Carolina,Consumer,Office Supplies,Binders,First Class,5,181.88,0.15,20.27
ORD-2192,2024-03-24,East,New Jersey,Corporate,Furniture,Bookcases,First Class,4,1047.94,0.2,296.25
ORD-2193,2023-09-15,West,Oregon,Corporate,Technology,Machines,Standard Class,2,1199.99,0.15,414.95
ORD-2194,2024-04-24,Central,Michigan,Corporate,Furniture,Tables,Standard Class,1,267.32,0.0,82.53
ORD-2195,2023-07-26,South,Florida,Consumer,Furniture,Bookcases,Standard Class,5,1928.81,0.0,479.92
ORD-2196,2023-06-17,Central,Ohio,Home Office,Office Supplies,Paper,Second Class,6,238.13,0.0,26.82
ORD-2197,2023-01-10,East,New Jersey,Corporate,Office Supplies,Binders,First Class,6,323.48,0.1,74.42
ORD-2198,2024-03-12,South,Florida,Corporate,Furniture,Tables,First Class,7,2071.71,0.15,719.0
ORD-2199,2024-09-11,West,Washington,Corporate,Technology,Accessories,Second Class,7,2258.89,0.15,199.84
ORD-2200,2023-12-06,West,Arizona,Consumer,Technology,Phones,First Class,4,1583.4,0.15,437.97
ORD-2201,2024-06-11,South,North Carolina,Consumer,Office Supplies,Art,Standard Class,6,155.73,0.15,38.67
ORD-2202,2024-01-17,West,Oregon,Consumer,Office Supplies,Binders,Second Class,7,217.05,0.1,17.49
ORD-2203,2024-09-05,East,New Jersey,Consumer,Office Supplies,Paper,First Class,5,216.38,0.1,30.19
ORD-2204,2023-09-24,Central,Texas,Consumer,Office Supplies,Storage,Standard Class,6,223.12,0.0,26.62
ORD-2205,2023-02-12,South,Tennessee,Consumer,Office Supplies,Art,Second Class,5,166.45,0.1,50.88
ORD-2206,2023-06-07,East,Massachusetts,Home Office,Technology,Phones,Standard Class,5,1249.75,0.1,398.34
ORD-2207,2023-02-05,West,Oregon,Corporate,Technology,Accessories,Standard Class,7,2262.54,0.0,545.18
ORD-2208,2023-09-04,South,North Carolina,Corporate,Furniture,Tables,Second Class,3,675.02,0.0,156.11
ORD-2209,2023-10-21,Central,Illinois,Consumer,Furniture,Tables,Same Day,5,1849.65,0.0,618.13
ORD-2210,2023-08-20,East,Massachusetts,Corporate,Office Supplies,Storage,Standard Class,5,232.87,0.0,12.43
ORD-2211,2023-02-01,East,New York,Consumer,Office Supplies,Paper,Standard Class,4,160.79,0.0,9.15
ORD-2212,2024-02-20,West,Washington,Corporate,Technology,Copiers,Standard Class,7,2512.49,0.0,233.08
ORD-2213,2024-09-07,South,North Carolina,Consumer,Office Supplies,Storage,Second Class,2,102.24,0.0,26.11
ORD-2214,2024-12-18,West,Washington,Consumer,Office Supplies,Storage,Second Class,6,299.54,0.0,76.88
ORD-2215,2023-01-18,South,Florida,Consumer,Furniture,Tables,Standard Class,7,2350.25,0.3,-311.87
ORD-2216,2023-01-09,Central,Michigan,Consumer,Office Supplies,Binders,Standard Class,5,209.41,0.15,22.11
ORD-2217,2024-04-19,South,North Carolina,Consumer,Office Supplies,Art,Standard Class,7,384.15,0.0,23.49
ORD-2218,2023-02-07,East,New Jersey,Corporate,Technology,Machines,First Class,1,463.16,0.0,42.48
ORD-2219,2024-04-12,West,Arizona,Consumer,Office Supplies,Paper,Standard Class,1,27.68,0.3,7.26
ORD-2220,2023-02-27,South,Georgia,Consumer,Office Supplies,Binders,Standard Class,5,166.21,0.0,38.14
ORD-2221,2024-05-07,East,Massachusetts,Corporate,Office Supplies,Storage,Standard Class,5,182.89,0.15,16.1
ORD-2222,2024-03-31,Central,Michigan,Home Office,Office Supplies,Binders,Same Day,2,100.44,0.0,30.56
ORD-2223,2023-08-18,Central,Michigan,Home Office,Office Supplies,Storage,Standard Class,6,146.74,0.1,20.78
ORD-2224,2024-06-05,South,North Carolina,Corporate,Office Supplies,Art,Second Class,1,53.97,0.1,16.16
ORD-2225,2024-09-27,East,New York,Consumer,Office Supplies,Storage,Standard Class,4,197.14,0.0,66.81
ORD-2226,2024-07-29,Central,Ohio,Consumer,Office Supplies,Paper,First Class,3,75.3,0.0,25.45
ORD-2227,2023-03-20,Central,Ohio,Consumer,Technology,Phones,Second Class,5,2852.73,0.0,380.17
ORD-2228,2023-03-18,East,New Jersey,Consumer,Technology,Copiers,Standard Class,7,2079.28,0.1,303.11
ORD-2229,2024-06-05,East,New Jersey,Corporate,Technology,Phones,Standard Class,6,3498.21,0.0,401.05
ORD-2230,2024-08-05,South,North Carolina,Consumer,Office Supplies,Paper,Second Class,4,128.03,0.2,29.58
ORD-2231,2023-11-04,East,Pennsylvania,Consumer,Furniture,Furnishings,Standard Class,3,750.68,0.2,146.2
ORD-2232,2023-11-28,South,North Carolina,Corporate,Technology,Phones,Standard Class,6,1568.02,0.1,205.76
ORD-2233,2024-03-13,South,Florida,Corporate,Technology,Copiers,Standard Class,6,3457.29,0.3,339.22
ORD-2234,2023-04-20,East,Massachusetts,Corporate,Office Supplies,Storage,First Class,4,136.94,0.2,39.71
ORD-2235,2024-12-05,South,Georgia,Corporate,Technology,Phones,First Class,2,1085.18,0.0,327.18
ORD-2236,2023-02-03,East,New York,Consumer,Furniture,Tables,First Class,5,1241.2,0.2,399.51
ORD-2237,2023-07-05,East,New Jersey,Home Office,Technology,Accessories,Standard Class,7,2974.31,0.0,695.51
ORD-2238,2023-01-09,West,Arizona,Corporate,Office Supplies,Binders,Second Class,5,186.17,0.2,38.61
ORD-2239,2023-04-15,West,Oregon,Consumer,Technology,Copiers,Standard Class,3,867.41,0.0,55.47
ORD-2240,2024-11-16,West,Washington,Consumer,Furniture,Furnishings,First Class,2,560.26,0.15,89.58
ORD-2241,2024-01-09,West,Washington,Home Office,Furniture,Chairs,Standard Class,6,1643.29,0.1,93.64
ORD-2242,2024-05-23,East,New York,Consumer,Office Supplies,Storage,Standard Class,4,157.58,0.1,53.33
ORD-2243,2023-08-29,East,Massachusetts,Corporate,Office Supplies,Art,Standard Class,6,171.17,0.15,28.33
